Date,tx_count,active_addresses,tx_volume_usd,hash_rate
2014-07-28,64744,147974,56122676.77,126669.5244
2014-07-29,61607,142385,48017590.32,138777.6407
2014-07-30,66153,156102,60703524.28,162993.8733
2014-07-31,69761,148020,52634315.31,143434.6085
2014-08-01,67915,150907,109595405.2,142503.2149
2014-08-02,54989,121519,45081480.91,157405.5119
2014-08-03,53621,151735,32919831.81,141571.8214
2014-08-04,67847,134288,69586681.43,125738.1308
2014-08-05,72823,168882,98340840.42,122943.9502
2014-08-06,80402,173282,68336741.35,142503.2149
2014-08-07,69913,151230,56835947.58,146228.7892
2014-08-08,68262,149498,48448897.99,157903.3291
2014-08-09,60634,130462,59808828.95,169672.5214
2014-08-10,57913,174825,40522211.81,175557.1175
2014-08-11,75575,170341,57307734.48,178499.4155
2014-08-12,76982,175058,69276611.81,177518.6495
2014-08-13,75738,169355,78272186.01,153980.265
2014-08-14,79082,165350,87625194.19,166730.2233
2014-08-15,73193,158933,76202505.79,159864.8612
2014-08-16,67974,146332,48406543.95,167710.9893
2014-08-17,60223,179878,55693291.79,161826.3932
2014-08-18,72758,167625,100738559.2,171634.0534
2014-08-19,74740,161716,59354731.21,202037.8
2014-08-20,73842,163469,57081386.2,187281.3463
2014-08-21,73164,169811,84522107.44,199134.5961
2014-08-22,66998,156690,55191273,190837.3213
2014-08-23,57593,128246,46880152.98,186096.0214
2014-08-24,56695,185028,29057714.28,194393.2962
2014-08-25,69894,154245,87205170.97,158833.5469
2014-08-26,72660,163451,51167041.19,196763.9462
2014-08-27,74581,157523,67757832.95,190837.3213
2014-08-28,68628,167080,76042279.02,214543.8208
2014-08-29,68614,140682,141580982.6,196763.9462
2014-08-30,61214,141380,31885454.53,203875.896
2014-08-31,57755,170749,37719819.17,231138.3705
2014-09-01,70383,167302,51028445.3,204522.6957
2014-09-02,71909,155595,64277641.98,194978.3032
2014-09-03,71868,146140,53372877.87,216794.0574
2014-09-04,70810,153958,51753676.4,227701.9345
2014-09-05,68038,156320,53309885.14,203159.211
2014-09-06,63369,133875,46143987.79,229065.4191
2014-09-07,60352,212749,40143079.72,223611.4806
2014-09-08,75766,161630,54168659.41,208613.1496
2014-09-09,81812,174038,71329335.81,179979.9722
2014-09-10,72558,155747,59323097.83,212703.6035
2014-09-11,66026,149290,55766860.23,220884.5113
2014-09-12,68384,146245,55343450.87,219521.0267
2014-09-13,61246,132966,34190272.28,241336.7809
2014-09-14,67655,213769,40822618.86,252083.493
2014-09-15,78666,160989,54717946.85,219460.9233
2014-09-16,87234,182666,51289164.88,250600.6489
2014-09-17,80305,163698,57086561.27,280257.5305
2014-09-18,77364,165517,79518077.71,274326.1542
2014-09-19,69437,143062,93546701.86,240220.7404
2014-09-20,63482,140496,69769067.67,256532.0252
2014-09-21,59800,183275,48996895.64,259497.7134
2014-09-22,73289,170784,42521638.23,232806.52
2014-09-23,77283,163696,62995661.62,223909.4556
2014-09-24,74974,164370,54363322.68,241703.5845
2014-09-25,78523,168665,55652977.41,241703.5845
2014-09-26,72555,154395,49136203.66,260177.3531
2014-09-27,62973,141428,36531959.6,220547.69
2014-09-28,62605,214115,42864453.66,239501.0072
2014-09-29,77924,159257,67136042.45,237777.9783
2014-09-30,78006,184878,60996714.13,261900.3819
2014-10-01,78779,184302,54912566.84,249839.1801
2014-10-02,72059,156333,48748431.48,255008.2666
2014-10-03,75121,150088,66852542.65,242947.0648
2014-10-04,66632,140633,66535066.06,246393.1225
2014-10-05,67330,220026,92477268.09,306699.1315
2014-10-06,78049,157072,80988142.75,275684.6125
2014-10-07,79069,171824,47638457.52,260177.3531
2014-10-08,78818,161782,69005745.92,225716.7765
2014-10-09,82789,159411,85991718.25,247077.5603
2014-10-10,81058,171643,85379578.58,276657.2683
2014-10-11,65020,139081,57514257.64,248817.5431
2014-10-12,63509,211008,43223248.03,257517.4572
2014-10-13,77942,181958,79273802.69,266217.3713
2014-10-14,81364,172300,90819557.15,243597.5947
2014-10-15,76257,180663,65446571.52,255777.4744
2014-10-16,75737,159050,55565662.93,260997.4229
2014-10-17,70839,157606,57282139.22,233157.6978
2014-10-18,66477,,42042079.76,294057.0964
2014-10-19,63255,208126,35915461.1,233157.6978
2014-10-20,82700,166994,52822876.42,240117.6291
2014-10-21,81651,174424,45721122.56,243597.5947
2014-10-22,79987,171493,82100571.1,297537.0621
2014-10-23,80638,164169,60421634.44,255806.3909
2014-10-24,77906,158148,61860909.73,291583.5085
2014-10-25,72515,185238,40956799.03,271906.0938
2014-10-26,70762,184703,34138342.16,232551.2644
2014-10-27,83977,189730,47097910.33,266539.5262
2014-10-28,87980,174018,47550919.66,268328.3821
2014-10-29,93667,174417,58705637.44,257595.2468
2014-10-30,92622,176402,52549546.43,309472.0673
2014-10-31,85703,170099,46581876,336304.9055
2014-11-01,69591,143835,38414713.89,286216.9409
2014-11-02,77170,237620,30935284.93,293372.3644
2014-11-03,90351,173647,46924521.21,277272.6615
2014-11-04,87617,172105,75568721.65,293372.3644
2014-11-05,89460,171281,63901543.14,314993.4284
2014-11-06,93387,175366,60953084.88,285462.7945
2014-11-07,84866,163758,67166981,283494.0856
2014-11-08,72717,134292,33333765.25,307118.5927
2014-11-09,72212,225316,39746892.96,273650.541
2014-11-10,88994,175663,75892754.41,311056.0106
2014-11-11,85618,170263,58136242.74,277587.9588
2014-11-12,95579,196274,99573200.3,265775.7052
2014-11-13,92958,183931,164550489.9,287431.5034
2014-11-14,86307,196365,91575608.79,287431.5034
2014-11-15,73242,150621,77011460.02,295306.3392
2014-11-16,76009,222035,69144909.82,285462.7945
2014-11-17,88354,177323,74590283.66,299243.757
2014-11-18,87524,180223,79828624.78,295306.3392
2014-11-19,85271,172491,56520679.09,274455.5762
2014-11-20,89388,179016,76645806.36,274455.5762
2014-11-21,82179,171057,54173594.57,248412.3463
2014-11-22,74725,154860,43648690.59,316525.409
2014-11-23,77283,223748,36971350.44,282468.8777
2014-11-24,85807,173690,63288102.99,310515.4329
2014-11-25,86134,175123,80180430.89,256425.6478
2014-11-26,85111,170725,64148830.85,286475.5284
2014-11-27,84682,181363,47465760.08,262435.624
2014-11-28,85912,177683,178168183,310515.4329
2014-11-29,79098,155964,61067058.25,302502.1314
2014-11-30,85013,246494,38454483.11,312518.7583
2014-12-01,97623,181684,69114701.38,286475.5284
2014-12-02,99419,209968,162856006.4,284472.2031
2014-12-03,99348,194808,76275728.45,242402.3702
2014-12-04,98348,187186,129521942,294339.7559
2014-12-05,90900,194196,85671833.14,298317.3202
2014-12-06,81230,157776,68677266.03,288373.4095
2014-12-07,74792,229659,50400640.18,242631.4204
2014-12-08,90746,198822,133922228.7,298317.3202
2014-12-09,90220,186519,97051955.71,276440.7167
2014-12-10,88798,187861,61872404.26,326160.27
2014-12-11,84005,181976,69845107.66,288373.4095
2014-12-12,81297,190237,59041404.34,282407.0631
2014-12-13,76207,155092,54345483.02,284395.8452
2014-12-14,79703,250811,37344068.55,262519.2417
2014-12-15,94459,202124,70222135.86,304283.6666
2014-12-16,101064,219102,78077485.05,264508.0239
2014-12-17,98444,209988,89208962.56,252575.3311
2014-12-18,95207,200207,91575975.38,272641.7557
2014-12-19,95405,189380,62811446.48,243219.9835
2014-12-20,86901,224411,54209724.02,276564.6586
2014-12-21,78963,205666,40221873.74,284410.4645
2014-12-22,96511,212181,75579226.86,253027.2409
2014-12-23,99469,202314,72960033.36,317755.1397
2014-12-24,82347,161207,66647439.03,296179.1734
2014-12-25,67918,140109,37320916.48,331485.3001
2014-12-26,76198,162298,38348315.75,282449.0131
2014-12-27,76814,180035,46269430.36,313832.2367
2014-12-28,75715,238616,33052331.65,327562.3971
2014-12-29,83447,163563,60452048.46,331485.3001
2014-12-30,85049,179514,60149635.05,286371.916
2014-12-31,77411,150108,55697823.57,313142.2889
2015-01-01,59344,117529,25914595.55,335365.2901
2015-01-02,79287,179406,41275152.03,323243.6531
2015-01-03,82227,205926,90356063.09,331324.7444
2015-01-04,85694,207255,82599914.83,335365.2901
2015-01-05,95585,200612,68422951.12,339405.8358
2015-01-06,87821,179159,80774786.29,317182.8346
2015-01-07,89916,171674,65503921.56,299000.3791
2015-01-08,107132,197689,99039166.17,272736.8323
2015-01-09,102275,202190,68712674.6,307081.4704
2015-01-10,104874,242729,62141881.06,284858.4693
2015-01-11,90630,211904,45424269.26,296980.1063
2015-01-12,98969,186352,56737334.71,358478.281
2015-01-13,102309,213182,112551597.4,229513.5336
2015-01-14,104765,217076,119722807.6,330062.3197
2015-01-15,120390,229796,58065294.87,303832.2016
2015-01-16,104699,209325,64405414.98,325690.6334
2015-01-17,90499,250389,37343333.69,299460.5152
2015-01-18,83186,214984,36349253.14,325690.6334
2015-01-19,98485,207358,38040650.93,338805.6924
2015-01-20,98925,191743,45920050.12,262301.1812
2015-01-21,96959,189969,100940117.8,299460.5152
2015-01-22,93698,186251,57033004.04,327876.4765
2015-01-23,92011,178774,52856533.22,271044.5539
2015-01-24,83557,167143,44650098.65,264487.0244
2015-01-25,86558,281521,40929628.16,275416.2403
2015-01-26,108181,216080,115827857.4,277602.0835
2015-01-27,99393,205787,82024077.42,316947.2606
2015-01-28,85232,156833,53573518.63,324166.339
2015-01-29,90879,178726,65083959.83,348786.5672
2015-01-30,81199,161500,57632534.92,285184.3109
2015-01-31,86312,243132,49713027.68,318011.2819
2015-02-01,78994,217101,33077366.85,348786.5672
2015-02-02,85987,184674,41847115.87,301597.7964
2015-02-03,91793,203192,58193116.98,276977.5681
2015-02-04,90814,198579,50018389.83,330321.396
2015-02-05,86567,176000,56217016.06,301597.7964
2015-02-06,85705,201370,46722749.63,359044.9957
2015-02-07,85699,159160,36841070.21,352889.9386
2015-02-08,82679,264578,36242922.8,262615.7683
2015-02-09,104758,191360,53763525.43,342533.0607
2015-02-10,102975,196075,45985001.09,331483.6071
2015-02-11,97048,191881,45535581.41,331483.6071
2015-02-12,87427,198875,34026161.17,300545.1371
2015-02-13,113660,274903,55861344.68,309384.7
2015-02-14,98773,214118,45738450.48,355792.405
2015-02-15,85267,300913,50230292.38,296125.3557
2015-02-16,104632,227349,42031494.07,349162.7328
2015-02-17,102988,229875,44152334.66,342533.0607
2015-02-18,105719,209069,52588910.66,355792.405
2015-02-19,94552,180964,43355706.22,362422.0771
2015-02-20,98714,196964,43621202.08,366841.8585
2015-02-21,87827,237585,32303017.18,304964.9185
2015-02-22,84942,232004,28064501.21,333693.4978
2015-02-23,101515,213050,43288568.22,317934.932
2015-02-24,105125,197476,33260050.79,320255.6249
2015-02-25,105394,193898,54038819.16,362028.0977
2015-02-26,100817,190948,38170855.03,334179.7825
2015-02-27,101474,198801,60598285.25,366669.4836
2015-02-28,89632,238945,36211667.96,313293.5461
2015-03-01,88728,230566,36199403.13,348103.9401
2015-03-02,104937,221621,61754674.52,348103.9401
2015-03-03,110981,218185,86724788.93,357386.7119
2015-03-04,98529,200738,70049095.51,364348.7907
2015-03-05,101115,210532,74241116.47,264558.9945
2015-03-06,93869,190781,56320379.02,366669.4836
2015-03-07,91505,213542,68923764.75,327217.7037
2015-03-08,87527,219897,117770034.3,362028.0977
2015-03-09,105536,213987,82520729.08,311208.0239
2015-03-10,105541,202831,87819544.97,356003.1182
2015-03-11,100765,202784,67024014.99,391367.6664
2015-03-12,97095,191013,64543506.07,313565.6604
2015-03-13,96036,196893,59802106.93,327711.4797
2015-03-14,89511,221145,39010099.16,315923.297
2015-03-15,84934,219686,29694612.54,346572.572
2015-03-16,105218,215332,46055269.49,308850.3873
2015-03-17,99561,189410,48642260.43,337142.0259
2015-03-18,99607,192033,82051574.06,332426.7528
2015-03-19,106297,191319,62846023.64,337142.0259
2015-03-20,103532,196439,44070292.99,332426.7528
2015-03-21,92836,209563,38446326.44,337142.0259
2015-03-22,90586,229566,27663184.47,313565.6604
2015-03-23,106019,217678,63698966.16,358360.7548
2015-03-24,92927,182247,57899044.93,387831.1122
2015-03-25,97138,186186,57231034.18,385508.7702
2015-03-26,101181,187578,54567198.38,346028.9564
2015-03-27,99491,196455,56590863.31,399442.8222
2015-03-28,87374,200239,31130323.96,348351.2984
2015-03-29,90516,231523,33536345.73,350673.6404
2015-03-30,106355,213673,49566748.84,329772.5625
2015-03-31,115111,226307,50604196.91,346028.9564
2015-04-01,119343,223233,54562601.37,329772.5625
2015-04-02,112070,211292,51404371.42,341384.2724
2015-04-03,104546,194634,43313511.12,350673.6404
2015-04-04,89651,215923,27164527.14,357640.6663
2015-04-05,95023,221968,24652241.37,371157.0054
2015-04-06,107449,205697,39917547.2,317081.1503
2015-04-07,108714,215918,59685095.56,390820.9527
2015-04-08,110751,215255,65255875.12,292501.2162
2015-04-09,116620,201791,52157277.93,351493.0581
2015-04-10,112826,218653,58927562.69,349035.0647
2015-04-11,99429,235064,33078071.32,336745.0976
2015-04-12,86999,217732,25799044.91,334287.1042
2015-04-13,115407,221789,59196643.27,346577.0713
2015-04-14,110150,213708,54738566.45,388362.9593
2015-04-15,107606,186694,48182654.07,302333.1898
2015-04-16,99046,188970,37994037.91,339203.091
2015-04-17,102755,193199,48701905.05,329371.1174
2015-04-18,97709,216541,35462749.63,326913.124
2015-04-19,91134,222517,33023896.95,334287.1042
2015-04-20,116746,209796,51071297.2,408026.9066
2015-04-21,112502,202389,49337103.79,376310.7059
2015-04-22,111878,220819,47258703.92,338442.9619
2015-04-23,109838,217563,42106302.52,326609.2919
2015-04-24,108776,204006,46963462.4,284008.0799
2015-04-25,98465,230746,34681063.22,364477.0359
2015-04-26,92999,231840,39363509.98,352643.3659
2015-04-27,113775,215145,61169650.67,326609.2919
2015-04-28,113193,209313,53655902.71,371577.2379
2015-04-29,117260,219107,43745215.04,305308.6859
2015-04-30,112958,206785,52747889.68,314775.6219
2015-05-01,99560,188699,47700399.95,347909.8979
2015-05-02,95102,233284,27990750.99,347909.8979
2015-05-03,84602,214577,40546247.88,326609.2919
2015-05-04,104000,208572,50759298.18,312624.3333
2015-05-05,115348,219742,42028796.17,364728.3889
2015-05-06,111733,225289,52255742.79,338676.3611
2015-05-07,111125,220987,45549171.66,381306.952
2015-05-08,109145,258964,52228898.43,350518.1919
2015-05-09,94716,189134,37978488.54,298414.1364
2015-05-10,89409,219078,31600926.21,305519.2348
2015-05-11,111374,225581,54249791.95,352886.5581
2015-05-12,110101,226586,51885037.49,374201.8535
2015-05-13,108858,210288,53840910.01,383675.3182
2015-05-14,101584,200454,49594196.66,331571.2626
2015-05-15,105160,209511,45480048.41,390780.4167
2015-05-16,90686,229024,29553196.57,303150.8687
2015-05-17,87162,213882,25442053.35,419738.3697
2015-05-18,98578,206913,45892645.07,332393.9691
2015-05-19,107346,212508,52514487.57,329967.7357
2015-05-20,106888,214856,48654632.56,344525.1358
2015-05-21,98302,202037,42085816.66,371213.7027
2015-05-22,102770,208304,64762785.32,344525.1358
2015-05-23,86279,187976,40593776.57,291148.0021
2015-05-24,94044,249786,28578351.35,342098.9025
2015-05-25,106086,221655,40786498.38,349377.6025
2015-05-26,108384,227723,50457631.37,327541.5024
2015-05-27,108089,214649,51191313.69,351803.8359
2015-05-28,110980,212935,45725449.44,320262.8023
2015-05-29,124052,243480,59936779.17,380918.6361
2015-05-30,127801,266265,44900328.13,300852.9355
2015-05-31,98784,251225,39799318.2,356656.3026
2015-06-01,128696,258970,66947696.48,332393.9691
2015-06-02,128207,253269,57270911.46,345390.9455
2015-06-03,127600,246454,56476289.87,335928.1799
2015-06-04,118346,231919,53824239.93,335928.1799
2015-06-05,110201,223180,53499853.61,335928.1799
2015-06-06,92696,234953,36746393.61,380876.3167
2015-06-07,83627,220164,35227318.95,395070.4651
2015-06-08,108173,202272,59227078.97,333562.4885
2015-06-09,121638,230578,53661538.56,383242.0081
2015-06-10,131279,272533,58663591.19,373779.2424
2015-06-11,120624,233951,57681283.89,366682.1682
2015-06-12,126945,248877,55260658.59,321734.0315
2015-06-13,105843,239474,46035428.64,373779.2424
2015-06-14,103036,247680,46613584.27,358182.179
2015-06-15,129389,272423,62701864.96,370533.2886
2015-06-16,121541,231099,85269341.79,303837.2967
2015-06-17,133122,264842,102860756.1,350771.5132
2015-06-18,124929,234569,76610032.67,380414.1763
2015-06-19,125222,253777,119674984.8,397705.7298
2015-06-20,102012,228622,45009612.48,331009.7378
2015-06-21,96654,236321,37066509.2,301367.0748
2015-06-22,119345,222817,56260052.28,365592.8448
2015-06-23,125560,256698,55553592.95,353241.7352
2015-06-24,113093,224581,58115552.7,373003.5106
2015-06-25,111468,189264,53328915.39,395235.5079
2015-06-26,116432,248150,62482074.03,365592.8448
2015-06-27,106004,254786,42521539.47,316188.4063
2015-06-28,99145,236527,40412398.52,363122.6229
2015-06-29,124180,240752,70403431.65,336442.8851
2015-06-30,155869,257561,81344427.49,351177.61
2015-07-01,144112,253870,65896769.86,356089.185
2015-07-02,142153,267808,74021939.38,343810.2475
2015-07-03,129719,252129,63706885.82,397837.5722
2015-07-04,104582,234937,41138598.04,380647.0598
2015-07-05,115084,269467,84265970.25,356089.185
2015-07-06,174070,290419,97028677.28,417483.872
2015-07-07,190747,276934,94986257.23,363456.5474
2015-07-08,201747,278945,73188126.02,378191.2723
2015-07-09,191163,269424,68666224.11,338898.6726
2015-07-10,193020,266692,121962200.4,383102.8473
2015-07-11,186200,275689,66906355.19,356089.185
2015-07-12,208685,270698,81531673.59,350384.7518
2015-07-13,159695,240377,80289251.52,368157.8914
2015-07-14,122618,230438,69699575.52,352923.7718
2015-07-15,115570,231980,59551262.78,391009.0709
2015-07-16,114387,222932,75260531.9,345306.7119
2015-07-17,116906,205768,68372780.02,365618.8715
2015-07-18,130695,213960,46998915.23,406243.1905
2015-07-19,120887,248240,37021783.67,363079.8515
2015-07-20,125258,236910,56607639.44,365618.8715
2015-07-21,133785,255725,64516479.1,355462.7917
2015-07-22,131259,247466,60428196.38,373235.9313
2015-07-23,109620,208474,57351034.13,378313.9712
2015-07-24,109918,217965,78120284.93,426555.35
2015-07-25,100544,195286,59421326.38,397611.6003
2015-07-26,92776,256518,41154292.42,358630.0709
2015-07-27,115226,236624,70720346.51,402809.1376
2015-07-28,118350,243025,85471313.39,369025.1454
2015-07-29,143200,269690,72096185.52,387216.5258
2015-07-30,123577,230385,55370677.18,356031.3023
2015-07-31,147503,253234,68347424.77,361228.8395
2015-08-01,147481,256672,53873056.52,426198.0553
2015-08-02,103600,255245,54755965.66,408006.6749
2015-08-03,119844,245877,61789559.96,382018.9886
2015-08-04,132547,252264,68759302.96,374222.6827
2015-08-05,133758,257740,71356461.27,327444.8473
2015-08-06,134838,245603,61188568.27,363827.6082
2015-08-07,111345,225700,60380400.59,369025.1454
2015-08-08,101512,232174,70991071.96,411296.57
2015-08-09,90534,222025,118384698.3,353662.6557
2015-08-10,116841,235211,72494674.42,458451.5907
2015-08-11,114741,221431,79554550.97,442733.2505
2015-08-12,117898,234117,74510596.77,322225.9752
2015-08-13,117507,228212,81950602.15,390338.783
2015-08-14,111255,227327,78501748.8,351042.9323
2015-08-15,94944,226697,58928126.66,351042.9323
2015-08-16,89498,233711,64156782.52,385099.3362
